0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/jQuery-3.2.1/jquery-3.2.1.min.js HTTP/1.1" 200 86659
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/DataTables-1.10.16/js/jquery.dataTables.min.js HTTP/1.1" 200 81906
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/jquery-ui-1.12.1/jquery-ui.min.js HTTP/1.1" 200 253669
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/Select-1.2.5/js/dataTables.select.min.js HTTP/1.1" 200 11708
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/tables.css HTTP/1.1" 200 54
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/plots.css HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:31 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/js/tabs.js HTTP/1.1" 200 1205
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:32 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/img/molecule.jpg HTTP/1.1" 200 27271
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:32 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/img/two_spectra.png HTTP/1.1" 200 27241
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:32 -0400] "GET /adap_compound_db_war/resources/AdapCompoundDb/css/main_mobile_portrait.css HTTP/1.1" 200 10820
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:32 -0400] "GET /adap_compound_db_war/resources/static/favicon-32x32.png HTTP/1.1" 200 257
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:40 -0400] "GET /adap_compound_db_war/login/ HTTP/1.1" 200 6565
0:0:0:0:0:0:0:1 - - [29/May/2020:10:32:46 -0400] "GET /adap_compound_db_war/signup HTTP/1.1" 200 7479
0:0:0:0:0:0:0:1 - - [29/May/2020:10:33:57 -0400] "GET /adap_compound_db_war/ HTTP/1.1" 200 9378
